SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,AGE_BIN,LIMIT_BAL_LOG
female,graduate school,single,-1,-1,-1,-1,-1,-1,5354.629514750981,4075.6831460937606,4004.8011256708937,4912.94963952102,3860.896751918608,14957.853696711001,9.756784073343919,9.494165014100659,9.638219074921247,9.568574100378909,10.526560920459826,0.0,0,25-30,12.345838935721968
male,university,single,2,0,0,0,0,0,9067.404959316926,6391.046498160729,6205.1999971545665,6910.859738295369,5814.581154207564,10008.27032882385,7.449498005382849,7.313886831633462,6.90875477931522,6.90875477931522,6.90875477931522,6.57507584059962,1,30-35,10.819798284210286
male,graduate school,single,0,0,0,0,0,0,23884.85367901738,15247.743840267967,19280.785121477882,20789.52662620772,16326.493019808837,28598.185240060888,8.014335737299424,8.163940954755008,8.10258642539079,8.07246736935477,8.071218539969863,7.826044013518965,0,30-35,11.51293546492023
female,university,married,-2,-2,-2,-2,-2,-2,3714.7762188483985,1242.2008078486588,6354.2206121413155,2647.8654576590093,15042.77225222877,4163.459316754311,8.331586243630754,10.035743131656599,8.925587339030281,11.17661321555038,6.889591308354466,10.850947439822313,0,45+,13.122365377402328
male,graduate school,married,-2,-2,-2,-2,-2,-2,4523.43288210018,1451.8957166385921,8324.343524117812,1254.8505248906686,0.0,2580.5376106471012,8.518592212329946,10.347500070256531,8.064950891749143,0.0,8.574329382787047,6.645090969505644,0,45+,13.122365377402328
male,graduate school,single,-1,-1,-2,-2,-2,-1,9002.050093296553,-254.4033910113961,-1127.1607387931176,-2020.410100966139,-3983.9779190412123,-3533.888307210766,4.882801922586371,5.983936280687191,5.983936280687191,6.338594078203183,6.675823221634848,0.0,0,30-35,11.982935344196433
male,university,married,0,0,0,0,0,0,43707.68716761178,28934.466822116807,37574.62687050728,39639.627840696536,31919.613995683834,61873.15932404663,8.990566138131577,8.9947928972836,8.748463629942055,8.764209507142004,8.764209507142004,8.815518423966498,0,35-45,12.54254845357358
female,university,single,0,0,0,0,0,-1,4906.709752405862,2543.3156485922245,3428.3929175984745,2184.808452094923,-119505.56148832169,8067.867352592265,7.313886831633462,7.325807502595773,7.622663951323595,0.0,10.772099502426816,6.42648845745769,0,21-25,11.002116507732017
male,graduate school,single,1,-1,-1,-2,-2,-2,0.0,307.7029618201142,0.0,0.0,0.0,0.0,6.660575149839686,0.0,0.0,0.0,0.0,0.0,1,25-30,10.819798284210286
male,graduate school,single,-1,-1,2,-1,0,-1,253.14252798404604,2384.2427246947623,1626.4265998378871,3382.9900806338774,4683.210222591541,4370.943131529301,9.113388845899733,0.0,9.208037722913508,8.987321812850125,9.161780181360806,6.661854740545311,0,30-35,12.54254845357358
male,graduate school,single,0,0,0,0,0,0,50187.68209402059,34159.541917975235,42256.56610765252,122951.67309185809,35312.91377837617,62444.18992551459,9.210440366976517,8.853808274977197,8.699681400989514,12.148660670134445,10.239995502805316,8.294299608857235,0,30-35,12.793862088206213
female,graduate school,single,0,0,0,0,0,0,18078.42827713922,12619.64798850827,15435.852605066984,16886.983580265,13836.943575557452,25285.266345191558,8.006700845440367,8.412054873292933,8.304742269640771,7.824445930877619,7.937731775260109,7.824445930877619,0,25-30,11.156264806643742
male,university,single,0,0,0,0,0,0,803.2085496265387,995.4958085198598,2028.2890990596427,1389.3565161198815,1221.2943681316451,2206.128985858006,7.313886831633462,7.982074875081202,6.90875477931522,5.707110264748875,6.90875477931522,6.2166061010848646,0,21-25,9.210440366976517
female,university,married,0,0,0,0,0,0,16198.089924689408,11757.301702851988,15223.602687046972,17020.465696535095,14262.642543343,26610.24153785115,8.006700845440367,8.006700845440367,8.006700845440367,8.294299608857235,8.294299608857235,8.006700845440367,0,35-45,11.849404844423074
female,graduate school,single,0,0,0,2,0,0,5986.801449375875,4854.5235557730575,7114.309193544418,7558.780157422416,6530.967372468239,12095.904307069997,8.006700845440367,8.517393171418904,0.0,7.601402334583733,8.006700845440367,0.0,0,30-35,10.596659732783579
male,graduate school,single,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25-30,12.25486757159303
female,graduate school,single,0,0,2,-1,0,0,4614.765812369111,3921.4098128379087,4652.7197984433915,5190.096258997623,4394.892164408039,0.0,8.006700845440367,0.0,9.725675811220002,5.814130531825066,0.0,0.0,1,21-25,9.90353755128617
female,others,single,0,0,-1,0,0,-2,1705.5942039357014,956.2207028661826,498.3205797726043,526.8851569857043,0.0,0.0,6.921658184151129,7.065613363597717,0.0,0.0,0.0,0.0,1,45+,11.918397239722838
male,university,single,-1,-1,-1,-1,-1,-1,6930.932030679628,4901.03370420368,4483.9656699303505,9300.34234357445,3291.8743571687096,5359.601167174438,9.977713374888099,9.625029474611878,10.11366743745848,9.380251908693456,9.382274835883651,9.018210874191142,0,30-35,12.847929163278053
male,graduate school,single,0,0,0,0,0,0,5577.844910199817,4313.209305877467,5567.171438201319,6147.87023580656,5229.319860132972,8614.695353460862,7.1846291527173145,7.182352111885263,6.558197802812269,6.834108738813838,6.816735880594968,6.975413927455952,0,21-25,9.90353755128617
male,high school,single,1,2,2,2,2,0,10729.867019118941,7549.586954771074,9956.36037716616,11139.160383196342,8949.489749862249,15848.888646795504,0.0,8.03947991910045,7.601402334583733,0.0,7.313886831633462,7.313886831633462,1,35-45,11.156264806643742
female,high school,others,0,0,0,0,0,0,16683.081238418534,10079.524812598462,11162.364917774848,11187.168715215357,8378.942764610918,13608.185153306391,7.601402334583733,7.382124365737512,7.313886831633462,7.601402334583733,7.313886831633462,6.90875477931522,0,35-45,11.51293546492023
female,university,married,-2,-2,-2,-2,-2,-2,4453.385200960656,2116.5497830849163,2483.2940369450785,3735.8338015116155,1185.7180924791564,284.9158665877098,8.971575439759016,8.936035096566041,9.322418275381533,8.173293438966228,6.142037405587356,0.0,0,45+,12.644330802262578
female,graduate school,single,1,2,0,0,0,0,11819.174859823266,8506.994431628713,10929.060993307256,12133.919739855965,10065.078852513194,18003.712557615178,7.170888478512505,7.606387389772652,7.47477218239787,7.47477218239787,7.490529402060711,7.392031567514591,0,25-30,12.100717685412471
female,graduate school,single,2,0,0,0,0,0,13006.546870369542,7344.093872904438,8394.025050959646,7897.998564460795,5350.431600108024,7233.992910260269,7.3783837129967145,7.449498005382849,6.956545443151569,7.313886831633462,7.601402334583733,8.517393171418904,0,25-30,11.918397239722838
female,graduate school,married,-2,-2,-2,-2,-2,-2,813.6183661013728,1113.0716241821779,90.88536037991243,0.0,81.5763881178771,1323.227872239742,8.200013648175434,5.093750200806762,0.0,5.0238805208462765,7.836369760545124,0.0,0,45+,13.122365377402328
female,high school,married,0,0,0,-1,-1,-1,5281.874970831448,3783.8968149459097,2717.2793931551714,2531.7371799927273,-1611.53329212657,3885.658871022778,9.04793908261736,7.313886831633462,8.922791623969637,6.522092798170152,9.105090961257085,7.601402334583733,0,30-35,12.100717685412471
female,university,married,0,0,0,0,0,0,41537.53842624819,27881.60408200018,36120.54036832426,39275.90321443986,25314.689170412305,46676.81542523992,8.997642078523512,8.89521858376562,8.566744970245486,8.479491324232226,8.479906606630221,8.24301946898925,0,30-35,12.100717685412471
female,graduate school,single,-1,3,2,2,2,2,694.1255815994236,409.42975008584443,352.5094652676906,525.3208053720062,300.2516075530575,781.5446973918492,0.0,0.0,6.55250788703459,0.0,7.0909098220799835,0.0,0,30-35,12.206077645517674
female,university,married,0,0,0,0,0,0,84841.52209585387,55812.42200962447,75051.13670181898,75854.55619426622,58593.45304830825,118555.97911813788,9.741027444837728,9.61780348274702,10.308985993422082,9.392745258631441,9.392745258631441,10.043292972227004,0,25-30,12.899222326086994
female,high school,married,0,0,0,0,0,0,7050.95738517237,5295.821260088246,5420.2142601372125,4801.089538275337,3751.0491665563054,6849.511454477037,7.324489979348532,7.170888478512505,6.90875477931522,6.90875477931522,7.601402334583733,7.601402334583733,1,25-30,13.122365377402328
male,university,married,0,0,0,0,0,-1,18838.889390898905,13409.282809805447,16667.820522319784,5238.814947902676,3812.6808079683206,482.4846881935168,8.300528606199737,7.647786045440933,6.90875477931522,7.601402334583733,8.006700845440367,0.0,0,35-45,11.156264806643742
male,graduate school,single,2,2,2,2,2,2,7621.1632431841845,5419.15939615128,7271.760246880895,7729.063309603611,6744.13336575987,11745.712575556958,0.0,7.901377353792616,0.0,7.70796153183549,7.0909098220799835,0.0,1,25-30,10.819798284210286
female,university,married,0,0,0,-2,-2,-2,8600.844615368258,6309.64788671454,0.0,0.0,0.0,0.0,6.90875477931522,0.0,0.0,0.0,0.0,0.0,1,45+,10.819798284210286
female,university,married,-1,-1,-2,-2,-1,-1,61.76771106894037,0.0,0.0,0.0,838.3876439642248,0.0,0.0,0.0,0.0,7.763871287820222,0.0,0.0,0,45+,11.775297421715827
male,graduate school,married,-2,-2,-2,-1,2,2,36698.670026767664,24532.302604280976,30981.218009682827,2846.1542982890423,2410.598873734562,3715.0050726973577,0.0,0.0,9.014690384970896,5.707110264748875,0.0,6.90875477931522,1,45+,12.206077645517674
male,university,married,2,2,2,0,0,0,884.4768695799924,1252.4223729768837,1424.900968647877,1551.7650743536421,1367.8590436324,2149.9956821911032,7.741099090035366,0.0,5.017279836814924,5.303304908059076,5.303304908059076,5.081404364984463,1,45+,9.210440366976517
female,graduate school,single,2,-1,-1,-1,-1,-1,162.75305195184924,138.35152173435475,494.29361441018204,940.1922176280024,146.29509843116838,2115.7911672565915,5.707110264748875,7.05617528410041,7.732369222284388,5.707110264748875,8.35490952835879,6.813444599510896,0,30-35,12.25486757159303
female,high school,single,1,-2,-2,-1,2,-1,-335.34883203581666,-39079.95787071847,-31916.834730949227,3481.3011948364256,2890.589642888638,3459.8026823513005,0.0,0.0,9.911554923613886,0.0,8.898365606955357,9.539644119118783,0,25-30,11.775297421715827
male,others,single,2,0,0,0,0,0,5887.173031274059,4063.6761414240555,5025.42908937035,5667.194363219283,3139.89204703475,2882.6550867085484,0.0,7.0909098220799835,6.90875477931522,6.2166061010848646,6.90875477931522,0.0,0,21-25,9.90353755128617
male,graduate school,single,-1,-1,-1,-1,-1,-1,374.1446962858949,0.0,193.79174651314977,202.83177972498208,182.8081842305714,243.41081977399818,0.0,5.968707559985366,5.968707559985366,5.968707559985366,5.968707559985366,5.968707559985366,0,30-35,11.289794413577894
male,university,single,2,2,2,2,2,2,15905.095083445602,11390.257454357996,14653.013484454528,15713.48500773713,13399.746665268958,24436.3946025037,7.824445930877619,7.824445930877619,0.0,8.476579508530941,7.783640596221253,7.3783837129967145,1,25-30,12.676079399771027
female,university,married,-1,-1,-1,-1,2,-1,3160.9007599898255,1638.4680597684967,-1517.815817191232,1937.6052220650938,1271.234113523194,1613.9780113042639,8.66888370465667,2.772588722239781,9.116359308505288,2.8903717578961645,8.060224240440958,7.241366283322318,0,30-35,12.206077645517674
female,graduate school,single,1,-2,-1,-1,-1,-1,0.0,0.0,1167.8629613261414,0.0,840.196839274611,0.0,0.0,8.057060681965766,0.0,7.7664168980196555,0.0,0.0,0,35-45,12.577639650232573
male,graduate school,single,-1,-1,-1,-1,-1,-1,1224.349117251638,1582.322017193486,6501.468749589442,1627.3801537104775,16580.50301787039,10823.035481275097,8.65067458279072,10.06279633502101,8.36985260351753,11.29667063185944,10.163926888594034,7.6093665379542115,0,30-35,12.73670383776449
male,university,single,0,0,2,0,0,0,4783.261587594245,4066.038734823628,4864.630567629944,5364.5582329621375,4540.909483174734,8022.092277515482,7.955425088912672,0.0,6.415096959171596,6.447305862541213,7.313886831633462,0.0,0,21-25,9.90353755128617
male,high school,single,-1,0,0,0,0,0,12174.58423095777,7732.505125315025,9449.18971986262,3282.7618670371735,2752.5793209628146,4601.053947654777,7.473069088032197,7.484368643286131,5.771441123130016,6.2166061010848646,6.90875477931522,6.90875477931522,0,25-30,10.819798284210286
female,graduate school,married,-1,-1,-1,-1,-1,-1,158.4864839778544,134.86538825672298,150.60594119748023,157.2105179059871,142.55757181363768,186.6606008389621,5.676753802268282,5.676753802268282,5.676753802268282,5.676753802268282,5.676753802268282,5.676753802268282,0,45+,12.611541086966115
female,university,single,0,0,0,0,0,0,8514.638071651169,6389.967347613876,8139.584257236954,8280.402493403282,6491.545869606007,3069.0679786030983,7.430707082545968,7.244941546337007,6.329720905522696,8.006700845440367,7.476472381163905,0.0,1,21-25,10.308985993422082
female,university,single,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35-45,12.388398368982115
female,high school,others,0,0,0,0,0,0,39347.029081859844,25767.728875088178,34386.38919891402,18308.819503975315,7073.357893718011,12354.94817249393,8.764209507142004,8.931551966694522,8.006700845440367,6.8679744089702925,6.90875477931522,8.006700845440367,0,30-35,13.060490101343552
female,graduate school,single,0,0,0,0,0,-1,7201.693477416228,6061.628987195368,8156.618328036311,9572.283690006414,32863.75097760631,130.42170082100694,8.475746001502063,8.131824785007195,8.03947991910045,11.897514169490739,5.2832037287379885,7.994294986415977,0,25-30,12.793862088206213
male,high school,single,0,0,0,0,0,0,7974.300316508545,6002.496540135459,7626.199338363874,6715.089707552327,5103.572774968556,8501.195897142568,7.3632795869630385,7.101675971619444,6.47543271670409,6.645090969505644,7.039660349862076,0.0,1,30-35,11.002116507732017
female,university,married,0,0,2,0,0,0,32282.559146924574,23192.8785277575,27769.94391718626,25925.02635317627,20832.048954476963,34851.002232443876,9.278092474027002,1.3862943611198906,8.02322468471667,8.006700845440367,8.071218539969863,7.937731775260109,0,35-45,12.899222326086994
female,high school,single,0,0,0,0,0,0,13660.578511544398,9534.68437847659,6057.275833158691,6294.947334373866,4982.486846505439,8388.70487650441,7.424761761823209,7.172424577124845,6.55250788703459,6.551080335043404,6.745236349484363,6.717804695023691,0,45+,10.819798284210286
male,university,single,0,0,0,0,0,0,31948.284793249502,18759.423583025266,17075.0169945527,28910.636322374787,23062.13986456798,43578.34714184486,8.38958706681109,8.17413934342947,11.289794413577894,8.412054873292933,8.476579508530941,8.412054873292933,0,30-35,11.982935344196433
female,graduate school,married,-1,-1,2,0,-1,-1,204.58095430438263,431.7298700712754,351.734505451262,202.83177972498208,182.8081842305714,243.41081977399818,7.065613363597717,0.0,0.0,5.968707559985366,5.968707559985366,5.968707559985366,1,45+,12.793862088206213
female,university,single,0,0,0,0,0,-1,1491.888629463799,1389.9554144028616,2201.329910563756,2975.5711688871984,2127.3783908252126,448.6683826823423,7.045776576879511,7.601402334583733,7.601402334583733,0.0,6.642486801367256,7.742402021815782,0,30-35,11.982935344196433
female,graduate school,married,0,0,0,-1,-1,-1,21247.101228308067,20207.10481725017,5138.698262598547,588.9043181287783,2133.22993363095,668.5746147893188,10.596659732783579,8.517393171418904,7.193685818395112,8.867286523989415,7.0825485693553,7.645397699428633,0,35-45,11.775297421715827
male,high school,single,2,2,0,0,0,2,3011.1383817119736,2213.9073245771788,3048.2294771009447,3533.0726528833293,3400.81872906371,5399.197730841689,0.0,7.409741954080923,6.90875477931522,7.601402334583733,0.0,7.313886831633462,0,35-45,9.90353755128617
male,graduate school,married,2,2,2,2,2,2,33681.65801342963,23430.87957047397,30682.929449420044,34274.50848601419,27710.77999030254,53007.24417055513,8.748463629942055,8.612685172875459,8.612685172875459,8.612685172875459,8.517393171418904,8.517393171418904,1,45+,12.206077645517674
female,graduate school,single,-1,-1,-1,0,0,-2,2685.505513782208,0.0,1421.8264948940655,1487.2632780112808,0.0,0.0,0.0,8.286269452783065,0.0,0.0,0.0,0.0,0,35-45,12.54254845357358
female,graduate school,single,-2,-2,-2,-2,-2,-2,-4792.459551109439,1583.5106032272374,0.0,0.0,0.0,0.0,8.9300972286214,0.0,0.0,0.0,0.0,0.0,0,25-30,11.51293546492023
female,university,married,-1,-1,-1,-1,-1,-2,415.5618412241225,561.2324563731258,374.86398827335375,395.1348611064715,0.0,0.0,7.3796321526095525,6.734591659972948,6.734591659972948,0.0,0.0,8.953769294549454,0,35-45,11.982935344196433
female,university,single,0,0,0,0,0,0,12865.600077700672,9366.19473115489,11899.042318642136,6075.339744670671,4953.494917208244,8326.747546207453,7.569411792450712,7.171656822768514,6.52649485957079,6.53813982376767,6.705639094860003,6.728628613084702,0,21-25,11.002116507732017
male,university,single,0,0,0,0,0,0,21793.678872487195,15538.171180989124,20229.354691859364,10187.481347049434,7413.38552473847,12708.152140614664,8.19478163844336,8.188133414510478,7.07326971745971,7.014814351275545,7.007600613951853,7.042286171939743,0,35-45,11.407576060361786
male,graduate school,married,-1,-1,-1,-1,-1,0,1539.5699999692413,2218.1303008113,1243.3951104116513,2317.856946018434,6475.765038743888,4570.3331792033805,9.028818495352793,8.130059039992796,9.465215121451847,10.203629181337648,0.0,11.14155738943011,0,35-45,12.793862088206213
male,graduate school,single,0,0,0,0,0,0,22309.34959811699,15555.035212135099,20496.892838669162,22739.192055029544,17895.772531048588,16367.38805706265,8.302017809751204,9.211040127090456,8.09162741160107,8.304247465078474,7.4377951216719325,6.68586094706836,0,25-30,11.918397239722838
female,high school,married,0,0,0,0,0,0,5930.413036812757,4251.053923557847,4953.51452741864,4298.807758002689,2575.7437182491,3706.939201464866,7.252762418053187,7.085901464365611,5.940171252720432,5.641907070938114,5.7745515455444085,5.288267030694535,0,21-25,10.819798284210286
male,university,married,0,0,0,0,0,-1,5723.692514862726,4485.3019676564345,5587.517350249014,5709.292811690809,4672.631434105009,102.30161811995148,7.438383530044307,7.2868764117507,6.440946540632921,7.467942332285852,5.017279836814924,0.0,1,35-45,9.90353755128617
male,graduate school,single,-2,-2,-2,-2,-2,-2,328.62086102524796,2630.8056619906256,378.6956533200516,214.09396680492168,57.39088079660755,789.5453865689533,9.2314166975781,6.7464121285733745,6.030685260261263,4.61512051684126,7.266128779556451,0.0,0,30-35,11.849404844423074
female,graduate school,single,-2,-2,-1,0,0,0,-128.31689544131797,-674.6837271981449,8631.91880522275,9519.848515228041,7941.300689537669,13903.214692615713,5.4116460518550396,10.409672424652523,7.066466970136958,7.088408778675395,7.1316985104669115,8.517393171418904,0,30-35,12.847929163278053
male,graduate school,married,0,0,0,2,2,0,88868.37661970228,59575.80328927412,86882.86477311414,98539.81659147868,74146.20766728706,149347.03083781266,9.685269351744411,10.927627700184981,9.741027444837728,0.0,9.798182590890704,10.094149233605084,0,45+,13.081543466215237
female,high school,single,0,0,0,0,0,0,12632.624196229126,8593.874894627319,9954.579058245898,9420.627303165005,5869.604921833351,10166.423057819704,7.477604243197589,7.217443431696533,6.910750787961936,6.734591659972948,6.903747257584598,6.807934943699926,1,21-25,10.819798284210286
female,university,single,2,2,2,2,2,0,15529.190736658064,10739.45960954241,14442.047408993898,16083.788533263973,12141.039571927318,21557.259107715803,0.0,8.517393171418904,7.828834527588089,1.9459101490553132,8.006700845440367,8.006700845440367,0,25-30,11.002116507732017
female,university,single,-1,-1,-2,-2,-2,-1,2071.0798179969165,0.0,0.0,0.0,0.0,11091.528096013186,0.0,0.0,0.0,0.0,10.186031447131786,7.601402334583733,0,21-25,11.156264806643742
female,university,married,-1,-1,-1,-1,-1,-1,2240.3976047368606,910.5187190889927,1206.5171159283323,1302.303845587293,457.27624554439626,648.1971782435636,7.959275960116396,8.09559870137819,8.107720061910534,7.048386408721883,7.048386408721883,6.943122422819428,0,35-45,11.289794413577894
male,graduate school,single,-1,-1,-1,-1,-1,-1,346.00830136003725,751.2279250746745,329.134295586124,406.1433936826808,457.27624554439626,2567.300876741898,7.728855823852543,6.583409222158765,6.7661917146603505,7.048386408721883,8.568646473005153,8.51959031601596,0,45+,12.765691290604371
